-> Fri Nov 07 2025 21:34:27 GMT+0000 (Coordinated Universal Time): listening to [-45 .. 182]
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_61","score":88}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_62","score":33}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_63","score":6}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_64","score":14}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_65","score":20}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_66","score":40}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_67","score":33}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_68","score":55}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_69","score":56}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_70","score":17}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_71","score":63}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_72","score":31}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_73","score":31}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_74","score":92}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_75","score":80}
<- Fri Nov 07 2025 21:34:28 GMT+0000 (Coordinated Universal Time): {"type":"added","query_id":"-45:182","id":"doc_76","score":97}
